date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,full_gross_exposure,cap_binding,n_long,n_short
2010-02-16,-0.0034293046491883196,0.0001,0.0003,7.936507936507936e-06,-0.0038372411571248274,2.0,1.0,True,True,17,17
2010-02-17,0.003093182316608725,9.999999999999998e-05,0.0002999999999999999,7.936507936507936e-06,0.002685245808672217,1.9999999999999996,0.9999999999999998,True,True,17,17
2010-02-18,0.0066002061232916754,0.0001,0.0003,7.936507936507936e-06,0.006192269615355167,2.0,1.0,True,True,17,17
2010-02-19,-0.005328246649651652,0.0001,0.0003,7.936507936507936e-06,-0.00573618315758816,2.0,1.0,True,True,18,18
2010-02-22,0.005022255124360709,9.999999999999998e-05,0.0002999999999999999,7.936507936507934e-06,0.004614318616424201,1.9999999999999996,0.9999999999999998,True,True,18,18
2010-02-23,-0.0031525577045821403,7.253038944580102e-05,0.00021759116833740302,5.756380114746112e-06,-0.0034484356424800905,1.4506077889160203,0.7253038944580101,False,True,17,17
2010-02-24,0.003382574820440163,0.0001,0.0003,9.598875705650794e-06,0.0029729759447345125,2.0,1.0,True,True,17,17
2010-02-25,0.0023016928110280305,9.734828969720702e-05,0.00029204486909162103,9.730537989426587e-05,0.0018149942723449366,1.9469657939441403,0.9734828969720701,False,True,17,17
2010-02-26,-0.0007568310735171067,0.0001,0.0003,7.936507936507936e-06,-0.0011647675814536148,2.0,1.0,True,True,17,17
2010-03-01,-0.0009216331317586451,0.0001,0.0003,7.936507936507936e-06,-0.001329569639695153,2.0,1.0,True,True,18,18
2010-03-02,-0.0014143158940207931,9.999999999999999e-05,0.0002999999999999999,7.936507936507934e-06,-0.0018222524019573011,1.9999999999999998,0.9999999999999999,True,True,17,17
