date,gross_return,commission_cost,slippage_cost,borrow_cost,net_return,turnover,gross_exposure,cap_binding,n_long,n_short
2012-07-31,0.0011978678913914789,7.27179990307516e-05,0.00021815399709225477,5.771269764345365e-06,0.0009012246255041271,1.454359980615032,0.727179990307516,True,17,17
2012-08-01,-0.004552298842128282,8.823085242249e-05,0.00026469255726747,7.002448604959524e-06,-0.004912224700423202,1.7646170484498,0.8823085242249,True,18,18
2012-08-02,0.0011085215368358543,5.381655263042561e-05,0.0001614496578912768,4.271154970668699e-06,0.0008889841713434833,1.0763310526085121,0.5381655263042561,True,19,19
2012-08-03,0.001746890479724204,5.568207330452158e-05,0.0001670462199135647,4.419212167025522e-06,0.0015197429743390922,1.1136414660904315,0.5568207330452157,True,19,19
2012-08-06,0.0007739760167794472,6.34729959482406e-05,0.0001904189878447218,5.037539360971477e-06,0.0005150464936255132,1.2694599189648121,0.6347299594824061,True,19,19
2012-08-07,-0.001240985937326485,8.938221302940002e-05,0.00026814663908820003,7.0938264309047634e-06,-0.0016056086158749898,1.7876442605880003,0.8938221302940002,True,19,19
2012-08-08,0.0003890722342795186,4.2859017515146205e-05,0.0001285770525454386,3.4015093265989058e-06,0.0002142346548923349,0.857180350302924,0.428590175151462,True,20,20
2012-08-09,0.0005464676764305954,7.852543894189922e-05,0.00023557631682569763,8.293664694906284e-06,0.00022407225596809223,1.5705087788379843,0.7852543894189922,True,20,20
2012-08-10,0.0013726516771574086,6.216163587566541e-05,0.0001864849076269962,3.289065515808784e-05,0.0010911144784966594,1.2432327175133082,0.6216163587566541,True,20,20
2012-08-13,-0.0007933023678648246,9.287075860713121e-05,0.0002786122758213936,7.370695127550095e-06,-0.0011721560974208996,1.8574151721426242,0.9287075860713121,True,20,20
2012-08-14,0.00021802199149081834,4.9502136312157594e-05,0.00014850640893647276,3.928740977155365e-06,1.6084705265032624e-05,0.9900427262431518,0.4950213631215759,True,20,20
2012-08-15,0.0013206588791986453,5.190828776587461e-05,0.0001557248632976238,4.119705378244015e-06,0.001108906022756903,1.0381657553174921,0.5190828776587461,True,20,20
2012-08-16,-0.00012769725920679217,5.64400290395024e-05,0.00016932008711850716,4.479367384087492e-06,-0.00035793674274888924,1.1288005807900479,0.5644002903950239,True,20,20
2012-08-17,0.00010779681746292998,3.9827030192324596e-05,0.00011948109057697377,3.160875412089253e-06,-5.467217871845762e-05,0.7965406038464918,0.3982703019232459,True,20,20
2012-08-20,0.002332450503665392,8.95808014330094e-05,0.00026874240429902816,7.109587415318205e-06,0.0019670177105180365,1.7916160286601879,0.8958080143300939,True,20,20
2012-08-21,0.00029401953868359574,4.1467991088341605e-05,0.00012440397326502481,3.2911104038366355e-06,0.00012485646392639268,0.8293598217668321,0.41467991088341605,True,19,19
2012-08-22,-0.0002515942915788683,3.4238083496988606e-05,0.0001027142504909658,2.717308214046713e-06,-0.0003912639337808694,0.684761669939772,0.342380834969886,True,19,19
2012-08-23,0.0013601230511789862,4.852248898545261e-05,0.00014556746695635781,3.8509911893216355e-06,0.001162182104047854,0.9704497797090521,0.48522488985452605,True,19,19
2012-08-24,0.0008788894971189595,4.776399034085119e-05,0.00014329197102255358,8.020537230315174e-06,0.0006798129985252394,0.9552798068170238,0.4776399034085119,True,19,19
2012-08-27,0.00037070910479065867,6.84226419244066e-05,0.0002052679257732198,3.1249991129881636e-05,6.576854596315065e-05,1.368452838488132,0.684226419244066,True,19,19
2012-08-28,0.0006476680011047762,2.9267583708425595e-05,8.780275112527677e-05,2.322824103843301e-06,0.0005282748421672305,0.5853516741685119,0.29267583708425593,True,19,19
2012-08-29,-0.0003141128240190795,3.4753683689740006e-05,0.00010426105106922,2.75822886426508e-06,-0.00045588578764230457,0.6950736737948001,0.34753683689740006,True,19,19
2012-08-30,0.0008190197873601283,4.9497336154842986e-05,0.00014849200846452895,3.928360012289126e-06,0.0006171020827284672,0.9899467230968597,0.49497336154842986,True,19,19
2012-08-31,-1.220562970813871e-05,4.2466510977851594e-05,0.00012739953293355475,3.3703580141152053e-06,-0.00018544203163366025,0.8493302195570318,0.4246651097785159,True,19,19
2012-09-04,0.0012411199240247124,5.38484605431086e-05,0.0001615453816293258,4.2736873446911595e-06,0.001021452394507587,1.076969210862172,0.538484605431086,True,19,19
2012-09-05,0.0007143357634754466,3.110601492571041e-05,9.331804477713121e-05,2.468731343310349e-06,0.0005874429724292945,0.6221202985142081,0.31106014925710407,True,19,19
2012-09-06,0.0039280508144572575,5.398520583481259e-05,0.00016195561750443775,4.284540145620048e-06,0.003707825450972387,1.0797041166962518,0.5398520583481259,True,19,19
2012-09-07,6.967483558131956e-05,5.3733054834414396e-05,0.00016119916450324317,4.26452816146146e-06,-0.00014952191191779945,1.074661096688288,0.537330548344144,True,19,19
2012-09-10,-0.0004269492645115654,4.347867090848361e-05,0.00013043601272545082,3.4506881673399688e-06,-0.0006043146363128398,0.8695734181696722,0.4347867090848361,True,19,19
2012-09-11,-7.853954864513071e-05,3.821869868933119e-05,0.00011465609606799355,3.0332300547088247e-06,-0.00023444757345716426,0.7643739737866238,0.3821869868933119,True,19,19
2012-09-12,0.00013825300471330342,2.9561514563554404e-05,8.86845436906632e-05,5.047294273897967e-06,1.4959652185187844e-05,0.5912302912710881,0.29561514563554403,True,19,19
2012-09-13,0.0025106871062854225,6.56784250784656e-05,0.00019703527523539678,2.4727945313200553e-05,0.0022232454606583595,1.313568501569312,0.656784250784656,True,19,19
2012-09-14,-0.00034876981325944055,4.80713131660742e-05,0.0001442139394982226,3.815183584609064e-06,-0.0005448702495083464,0.9614262633214841,0.48071313166074203,True,19,19
2012-09-17,-0.000714074523268812,4.24621642564382e-05,0.0001273864927693146,3.3700130362252534e-06,-0.00088729319333079,0.8492432851287639,0.42462164256438195,True,19,19
2012-09-18,0.0005317640570523178,3.7410962248336204e-05,0.00011223288674500859,2.9691239879631908e-06,0.00037915108407100985,0.748219244966724,0.374109622483362,True,19,19
2012-09-19,-0.002041676382446153,4.7180657506730796e-05,0.00014154197252019238,3.7444966275183164e-06,-0.002234143509100594,0.9436131501346159,0.47180657506730794,True,19,19
2012-09-20,0.000942898845685748,6.49568093799448e-05,0.00019487042813983436,5.15530233174165e-06,0.0006779163058342272,1.2991361875988958,0.6495680937994479,True,19,19
2012-09-21,-0.0016150797444444197,4.9175718888068e-05,0.000147527156664204,3.902834832386348e-06,-0.001815685454829078,0.98351437776136,0.49175718888068,True,19,19
2012-09-24,-1.5865650902472923e-05,3.07888111818608e-05,9.236643354558239e-05,2.4435564430048246e-06,-0.00014146445207292093,0.615776223637216,0.307888111818608,True,20,20
2012-09-25,-0.0004108264309608511,5.68654855666934e-05,0.00017059645670008017,4.513133775134397e-06,-0.000642801507002759,1.137309711333868,0.568654855666934,True,20,20
2012-09-26,0.001199077294490895,3.54729922659652e-05,0.00010641897679789558,1.4900715373866649e-05,0.0010422846100531674,0.709459845319304,0.354729922659652,True,20,20
2012-09-27,-0.00025281159297435747,4.1724261295224406e-05,0.0001251727838856732,3.3114493091447946e-06,-0.00042302008746439984,0.834485225904488,0.417242612952244,True,20,20
2012-09-28,0.0004744246039991172,5.9968705607552814e-05,0.00017990611682265842,4.759421079964508e-06,0.00022979036048894144,1.1993741121510562,0.5996870560755281,True,20,20
2012-10-01,0.001530054754563663,5.007580107477101e-05,0.00015022740322431303,3.974269926569129e-06,0.0013257772803380097,1.0015160214954202,0.5007580107477101,True,20,20
2012-10-02,0.00024477008177954305,6.557170826149321e-05,0.00019671512478447957,5.2041038302772385e-06,-2.2720855096706973e-05,1.311434165229864,0.655717082614932,True,20,20
2012-10-03,0.00066335000413885,5.015272633844481e-05,0.00015045817901533442,3.9803751062257785e-06,0.000458758723678845,1.0030545267688962,0.5015272633844481,True,20,20
2012-10-04,0.001984089971628903,7.259315042127141e-05,0.00021777945126381422,5.761361144545348e-06,0.0016879560087992716,1.4518630084254283,0.7259315042127141,True,20,20
2012-10-05,-0.0005342312794096605,7.023806829261442e-05,0.0002107142048778432,5.574449864493207e-06,-0.0008207580024446113,1.4047613658522882,0.7023806829261441,True,20,20
2012-10-08,0.0014811435188852038,9.343188498792422e-05,0.0002802956549637726,7.415228967295574e-06,0.0011000007499662114,1.8686376997584841,0.9343188498792421,True,20,20
2012-10-09,-0.00032797032809170053,6.323988123073641e-05,0.0001897196436922092,5.019038192915587e-06,-0.0005859488912075617,1.264797624614728,0.632398812307364,True,20,20
2012-10-10,2.541599111225909e-06,5.7139850513107794e-05,0.00017141955153932337,1.477420307592738e-05,-0.00024079200601713266,1.1427970102621559,0.5713985051310779,True,20,20
2012-10-11,-0.000916992233200582,3.73288081800104e-05,0.00011198642454003119,2.96260382381035e-06,-0.0010692700697444342,0.746576163600208,0.373288081800104,True,20,20
2012-10-12,0.001028057496889361,5.3388518148861e-05,0.00016016555444658297,4.237183980068333e-06,0.0008102662403138488,1.06777036297722,0.53388518148861,True,20,20
2012-10-15,0.0006805428178142925,4.6739378297870406e-05,0.0001402181348936112,3.709474468084952e-06,0.000489875830154726,0.9347875659574081,0.46739378297870404,True,19,19
2012-10-16,0.0007071981134953449,5.20795346990782e-05,0.0001562386040972346,4.133296404688745e-06,0.0004947466782943432,1.041590693981564,0.520795346990782,True,19,19
2012-10-17,-0.0002277268240148431,3.741166203820521e-05,0.0001122349861146156,2.969179526841684e-06,-0.00038034265169450564,0.7482332407641041,0.37411662038205207,True,19,19
2012-10-18,0.0026923563686824716,5.7182103495625416e-05,0.00017154631048687621,4.538262182192493e-06,0.0024590896925177777,1.1436420699125083,0.5718210349562541,True,19,19
